subjects,key,title,authors,covers,latest_revision,revision,type.key,created.type,created.value,last_modified.type,last_modified.value,subtitle,description,first_publish_date,lc_classifications,dewey_number,subject_places,subject_people,description.type,description.value,subject_times
"['American Fantasy fiction', 'American Erotic stories', 'Horror tales', 'Fiction, short stories (single author)', 'Fiction, science fiction, general']",/works/OL86473W,Sirens and Other Daemon Lovers,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL31853A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL26470A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL32981A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL23918A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2701609A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL5866119A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL39102A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL459232A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL18722A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2702046A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2830883A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1477972A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2645208A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL292595A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1391072A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL579177A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3106370A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7505298A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7505299A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL772148A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL371862A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL722399A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL34358A'}}]","[44355, 44091]",13,13,/type/work,/type/datetime,2009-10-17T11:24:20.769455,/type/datetime,2023-05-10T19:20:03.711595,Magical Tales of Love and Seduction,,,,,,,,,
"['American Fantasy fiction', 'American Horror tales', 'Short stories', 'Zombies', 'Fiction', 'Horror tales', 'Fantasy fiction']",/works/OL19755855W,Zombies,"[{'author': {'key': '/authors/OL2827555A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL4864074A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7502554A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1437759A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL23288A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL12487098A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3160661A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7483467A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL5614058A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1390519A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2865596A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7314543A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7497347A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7509275A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1397154A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7554450A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2718036A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2711192A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1481764A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL397402A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL757688A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2711187A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7239909A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7483937A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3101846A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7226378A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL5129995A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3392405A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1125372A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL27269A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL10927686A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL9144014A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3597988A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7601151A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL19593A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL23891A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1424323A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1482402A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7520890A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3023962A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1437068A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL885590A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL8649667A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1452221A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7554465A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1425196A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1423025A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL6094963A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL397814A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL22255A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL70928A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL220575A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL8649666A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1392479A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3042054A'}, 'type': {'key': '/type/author_role'}}]",[8577778],13,13,/type/work,/type/datetime,2019-05-24T16:19:38.510003,/type/datetime,2023-04-26T08:11:17.542346,,"""The living dead are more alive than ever! Zombies have become more than an iconic monster for the twenty-first century: they are now a phenomenon constantly revealing as much about ourselves--and our fascination with death, resurrection, and survival--as our love the supernatural or post-apocalyptic speculation. Our most imaginative literary minds have been devoured by these incredible creatures and produced exciting, insightful, and unflinching new works of zombie fiction. We've again dug up the best stories--even some poetry--publish in the last few years and compiled them into an anthology to feed your insatiable hunger""--Page 4 of cover.",,,,,,,,
"['English Fantasy fiction', 'English Horror tales', 'American Fantasy fiction', 'American Horror tales', 'Nouvelles fantastiques américaines', ""Littérature d'épouvante américaine"", 'Nouvelles américaines']",/works/OL17436502W,The Year's Best Dark Fantasy & Horror 2011,"[{'author': {'key': '/authors/OL2827555A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1606907A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL558004A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL397402A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3023962A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7490282A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7962687A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1388816A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL5224004A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL19593A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL5148943A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2630821A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL23918A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1390519A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2827578A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7481806A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL604306A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL4399471A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL6788761A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL5085895A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3597984A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7502314A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7500290A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2850261A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL12508939A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1430285A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL12508940A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7239909A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL40077A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL234664A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7517201A'}, 'type': {'key': '/type/author_role'}}]",[7575323],9,9,/type/work,/type/datetime,2016-10-14T07:35:01.606177,/type/datetime,2023-04-26T08:11:17.542346,,,,,,,,,,
,/works/OL24205208W,The Year’s Best Dark Fantasy & Horror: 2016,"[{'author': {'key': '/authors/OL7159378A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1430285A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1390519A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7481806A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL240412A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7475352A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL397402A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7485563A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3026350A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL6807570A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7483937A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7483817A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7568388A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7510925A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3075855A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL4094327A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL558004A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2827463A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7522275A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7497149A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7509269A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2634255A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL9106287A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL833754A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7493595A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7132774A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL3597989A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7483074A'}, 'type': {'key': '/type/author_role'}}]",,3,3,/type/work,/type/datetime,2021-02-18T15:14:44.576419,/type/datetime,2023-04-26T08:11:17.542346,,,,,,,,,,
['Graphic arts'],/works/OL28323957W,Chip Kidd,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL548344A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL382524A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL96984A'}}]",,4,4,/type/work,/type/datetime,2022-07-18T09:31:15.479384,/type/datetime,2023-04-25T14:48:33.220562,,,,,,,,,,
,/works/OL34955743W,Batman,"[{'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}]",,2,2,/type/work,/type/datetime,2023-04-03T22:32:02.204594,/type/datetime,2023-04-03T22:34:55.470454,Whatever Happened to the Caped Crusader,,,,,,,,,
"['Fiction', 'End of the world', 'American Science fiction', 'English Science fiction', 'Science fiction, american', 'Science fiction, english']",/works/OL15975006W,The End of the World,"[{'author': {'key': '/authors/OL1758415A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL25161A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL234664A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1124085A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2705448A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL19610A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL4761774A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1755216A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL225268A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL4587302A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL32471A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL39102A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL228968A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2674323A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL221112A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL231796A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2623461A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1427514A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL24072A'}, 'type': {'key': '/type/author_role'}}]",[12802707],20,20,/type/work,/type/datetime,2011-07-29T01:41:37.724600,/type/datetime,2023-04-11T21:35:11.376382,Stories of the Apocalypse,,,,,,,,,
"['American Science fiction', 'Science fiction, American', 'Translations into Russian', 'Fiction, general', 'American literature']",/works/OL15859294W,The Man in the Maze,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1124085A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL9686808A'}}]","[6821949, 477516, 11559967]",12,12,/type/work,/type/datetime,2011-07-14T05:19:15.890907,/type/datetime,2023-03-26T21:43:38.775617,,,1969,,,,,,,
"['Human-alien encounters', 'Fiction', 'Fiction, science fiction, general']",/works/OL19271384W,Alien Contact,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7476937A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2162284A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL25161A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1394244A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL31353A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7276210A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL387505A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL23207A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL796062A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL371862A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2676660A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL577531A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1521321A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL20965A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1517265A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL39102A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1391072A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL24838A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL221112A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7493826A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL1124085A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL26171A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL39887A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL226057A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL343157A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL7553604A'}}]",[13902176],12,12,/type/work,/type/datetime,2019-03-12T21:44:50.967180,/type/datetime,2023-04-11T21:34:52.743809,,"The thought war / Paul McAuley
How to talk to girls at parties / Neil Gaiman
Face value / Karen Joy Fowler
The road not taken / Harry Turtledove
The aliens who knew, I mean, everything / George Alec Effinger
I am the doorway / Stephen King
Recycling strategies for the inner city / Pat Murphy
The 43 Antarean dynasties / Mike Resnick
The gold bug / Orson Scott Card
Kin / Bruce McAllister
Guerrilla mural of a siren's song / Ernest Hogan
Angel / Pat Cadigan
The first contact with the gorgonids / Ursula K. Le Guin
Sunday night yams at Minnie and Earl's / Adam-Troy Castro
A midwinter's tale / Michael Swanwick
Texture of other ways / Mark W. Tiedemann
To go boldly / Cory Doctorow
If nudity offends you / Elizabeth Moon
Laws of survival / Nancy Kress
What you are about to see / Jack Skillingstead
Amanda and the alien / Robert Silverberg
Exo-skeleton town / Jeffrey Ford
Lambing season / Molly Gloss
Swarm / Bruce Sterling
MAXO signals / Charles Stross
Last contact / Stephen Baxter",,,,,,,,
"['Zombies', 'Fiction', 'Horror tales', 'Horror stories', 'Horror fiction', 'Short stories', 'fishing boats', 'Wormwood', 'ozone layer', 'zombie apocalypse', 'Fantasy fiction']",/works/OL13750732W,The Living Dead,"[{'author': {'key': '/authors/OL6591783A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL235668A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1425196A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL240412A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL34236A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL70928A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL25322A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL39102A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL224905A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL6624994A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL888905A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2621804A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7303457A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2631898A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL26995A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1606907A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL6466652A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL9279984A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2162284A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL28280A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2874660A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL234664A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL19593A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7833499A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL246532A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL9279985A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1517265A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1437068A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL397484A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL7304239A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL200394A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1124085A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL40965A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL885590A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL2634255A'}, 'type': {'key': '/type/author_role'}}]","[7072630, 8576998]",17,17,/type/work,/type/datetime,2009-12-11T10:30:48.421569,/type/datetime,2023-03-26T21:43:38.775617,,,2008,['PS648.Z64 L58 2008'],['813/.0873808'],"['Gennesault', 'Maine', 'south pole']","['Maddie Pace', 'Frank Daggett']",/type/text,"Contains:
This year's class picture / Dan Simmons --
Some zombie contingency plans / Kelly Link --
Death and suffrage / Dale Bailey --
Ghost dance / Sherman Alexie --
Blossom / David J. Schow --
The third dead body / Nina Kiriki Hoffman --
The dead / Michael Swanwick --
The dead kid / Darrell Schweitzer --
Malthusian's zombie / Jeffrey Ford --
Beautiful stuff / Susan Palwick --
Sex, death, and starshine / Clive Barker --
Stockholm syndrome / David Tallerman --
Bobby Conroy comes back from the dead / Joe Hill --
Those who seek forgiveness / Laurell K. Hamilton --
In beauty, like the night / Norman Partridge --
Prairie / Brian Evenson --
Everything is better with zombies / Hannah Wolf Bowen --
[Home Delivery](https://openlibrary.org/works/OL19650837W) / Stephen King --
Less than zombie / Douglas E. Winter --
Sparks fly upward / Lisa Morton --
Meathouse man / George R.R. Martin --
Deadman's road / Joe R. Lansdale --
The skull-faced boy / David Barr Kirtley --
The age of sorrow / Nancy Kilpatrick --
Bitter grounds / Neil Gaiman --
She's taking her tits to the grave / Catherine Cheek --
Dead like me / Adam-Troy Castro --
Zora and the zombie / Andy Duncan --
Calcutta, lord of nerves / Poppy Z. Brite --
Followed / Will McIntosh --
The song the zombie sang / Harlan Ellison and Robert Silverberg --
Passion play / Nancy Holder --
Almost the last story by almost the last man / Scott Edelman --
How the day runs down / John Langan.",
,/works/OL24484847W,"Relics, Wrecks and Ruins","[{'author': {'key': '/authors/OL7476083A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL4094327A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1124085A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL382982A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1516311A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL6834725A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1476966A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL1393212A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL24104A'}, 'type': {'key': '/type/author_role'}}]",[11099066],11,11,/type/work,/type/datetime,2021-05-16T06:12:17.684444,/type/datetime,2023-03-26T21:43:38.775617,,,,,,,,,,
,/works/OL34922737W,Oceanen vid vägens slut,"[{'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}]",,1,1,/type/work,/type/datetime,2023-03-21T05:53:31.711449,/type/datetime,2023-03-21T05:53:31.711449,,,,,,,,,,
,/works/OL34922664W,Goda omen,"[{'author': {'key': '/authors/OL25712A'}, 'type': {'key': '/type/author_role'}}, {'author': {'key': '/authors/OL53305A'}, 'type': {'key': '/type/author_role'}}]",,1,1,/type/work,/type/datetime,2023-03-21T05:50:38.018309,/type/datetime,2023-03-21T05:50:38.018309,,,,,,,,,,
,/works/OL33879750W,Graveyard Book,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}]",,2,2,/type/work,/type/datetime,2023-01-15T02:01:28.403099,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL28618028W,Fantasy : the Best of the Year,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10444234A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2827545A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10075317A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL2843691A'}}]",,2,2,/type/work,/type/datetime,2022-08-17T08:41:19.266841,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL34869556W,L'océan au bout du chemin,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL3113904A'}}]",[13661987],2,2,/type/work,/type/datetime,2023-03-19T13:28:02.539402,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
,/works/OL29278173W,Neverwhere,"[{'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL53305A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10826538A'}}, {'type': {'key': '/type/author_role'}, 'author': {'key': '/authors/OL10826539A'}}]",,2,2,/type/work,/type/datetime,2022-11-11T15:25:27.336416,/type/datetime,2023-03-19T17:38:48.118928,,,,,,,,,,
